vessel_id,mmsi,ship_name,flag,vessel_type,geartype,hours,entry_ts,exit_ts,is_china_flag,is_china_mmsi,is_known_ccg,has_no_name,suspicious_score
35b532a64-4cd9-58d5-1c30-49827be51be8,413530030,HONG XIN 108,CHN,OTHER,OTHER,4,2025-12-31T18:00:00Z,2025-12-31T21:00:00Z,True,True,False,False,0.5
eeb27ab2f-facb-beae-8b6a-991641e7456a,413394160,XIN YUAN TONG,CHN,OTHER,OTHER,3,2026-01-01T16:00:00Z,2026-01-01T18:00:00Z,True,True,False,False,0.5
813067739-92fe-1c64-4318-f16ab5013381,413177932,TIELONG61779-32-99%,CHN,GEAR,GEAR,39,2025-12-28T11:00:00Z,2026-01-01T23:00:00Z,True,True,False,False,0.5
80e1c8d33-3eef-2f1f-4cfa-b0267039b6df,413701040,JIN FU YUAN,CHN,CARGO,CARGO,4,2025-12-29T22:00:00Z,2025-12-30T01:00:00Z,True,True,False,False,0.5
faca8c09b-b135-e3c8-1a20-c38e1bcd2519,413247280,HANG AN SHENG,CHN,CARGO,CARGO,4,2025-12-30T22:00:00Z,2025-12-31T01:00:00Z,True,True,False,False,0.5
4b48b41f2-21bc-e73f-638e-90d6f8372a87,413898319,TIELONG68983-19-76%,CHN,GEAR,GEAR,5,2025-12-27T00:00:00Z,2025-12-27T07:00:00Z,True,True,False,False,0.5
4f44c3f2f-f6e8-50d3-9826-0ae243bdf4a3,413610290,HUANG HUAI,CHN,OTHER,OTHER,4,2025-12-27T15:00:00Z,2025-12-27T18:00:00Z,True,True,False,False,0.5
1961e61fe-edd7-c940-ce60-ce03978918cf,413312660,HE XIE FA ZHAN 1,CHN,CARGO,CARGO,4,2025-12-27T03:00:00Z,2025-12-27T06:00:00Z,True,True,False,False,0.5
4d1eed83a-a0cf-bf5d-13e0-0ad543970a58,413199720,HAILONGHAO61997-20,CHN,GEAR,GEAR,44,2025-12-27T00:00:00Z,2025-12-29T14:00:00Z,True,True,False,False,0.5
04749936f-f23a-87aa-919a-e0674e5d8309,413607830,NAN  HAI  901,CHN,OTHER,OTHER,4,2025-12-29T03:00:00Z,2025-12-29T06:00:00Z,True,True,False,False,0.5
b007d63a7-794d-f6df-31be-822c5b419d72,413205243,MINLIANYU60866-9-99%,CHN,GEAR,GEAR,6,2025-12-27T21:00:00Z,2025-12-28T02:00:00Z,True,True,False,False,0.5
7099eb207-736e-00b5-dcba-77f66e31445b,413607902,MINLIANYU60479-2-66%,CHN,GEAR,GEAR,4,2025-12-27T01:00:00Z,2025-12-28T00:00:00Z,True,True,False,False,0.5
e3a16bf67-7267-5913-7aeb-3cad82b25119,413216110,XIANG SU 6,CHN,CARGO,CARGO,6,2025-12-30T08:00:00Z,2025-12-30T13:00:00Z,True,True,False,False,0.5
b2b2185ee-e6b4-6a7b-2443-f7d1bbb091b4,413444650,FENGRONGJINQU,CHN,OTHER,OTHER,4,2025-12-29T17:00:00Z,2025-12-29T20:00:00Z,True,True,False,False,0.5
3068ab14e-ef1e-94c2-9c11-d128cdab74ea,413355930,XIN HUA YUN,CHN,CARGO,CARGO,3,2025-12-27T12:00:00Z,2025-12-27T14:00:00Z,True,True,False,False,0.5
c88373060-09aa-ca55-c1b5-845235a969e7,413511930,YONG JI HAI,CHN,CARGO,CARGO,9,2026-01-01T00:00:00Z,2026-01-01T08:00:00Z,True,True,False,False,0.5
52db30457-7556-49b7-7f10-8ed28f1abecd,413247000,LIAN XING HU,CHN,OTHER,OTHER,6,2025-12-30T22:00:00Z,2025-12-31T03:00:00Z,True,True,False,False,0.5
63d7eae64-4d9e-8e59-b57b-55004f5eb2ba,413210180,JIN HANG LI LIANG,CHN,CARGO,CARGO,3,2025-12-27T00:00:00Z,2025-12-27T02:00:00Z,True,True,False,False,0.5
e307bd4ea-a98d-4cf4-4226-0772f234bcd2,413625240,JIAN MING 88,CHN,CARGO,CARGO,6,2025-12-28T22:00:00Z,2025-12-29T03:00:00Z,True,True,False,False,0.5
084efcab5-5522-ea17-5e99-e13fc6dcd53e,413339780,YIJIA6,CHN,OTHER,OTHER,4,2025-12-27T17:00:00Z,2025-12-27T20:00:00Z,True,True,False,False,0.5
5f2f144c6-66e2-d6d7-8312-59c570d52fd5,413239190,HONG TAI 227,CHN,CARGO,CARGO,2,2025-12-28T02:00:00Z,2025-12-28T03:00:00Z,True,True,False,False,0.5
f9fb2826c-cfc7-9ea9-adaa-1537746f638f,413151000,XIN YING KOU,CHN,CARGO,CARGO,7,2025-12-28T15:00:00Z,2025-12-28T21:00:00Z,True,True,False,False,0.5
3ffc51e4c-c333-8598-11b3-3d20b967da8c,413159967,TIELONG61599-67-74%,CHN,GEAR,GEAR,47,2025-12-27T01:00:00Z,2025-12-29T19:00:00Z,True,True,False,False,0.5
45c810595-576c-acfb-107a-7e2406d5108c,413209660,GUO XIANG 8,CHN,CARGO,CARGO,3,2026-01-01T13:00:00Z,2026-01-01T15:00:00Z,True,True,False,False,0.5
474ebb552-283b-17b1-0e1b-55a4884438d1,413262420,SHEN HUA 518,CHN,CARGO,CARGO,3,2025-12-27T00:00:00Z,2025-12-27T02:00:00Z,True,True,False,False,0.5
64bdb805a-a9ac-57ac-b83a-b15a1f4e84dd,413194000,AN HUA SHAN,CHN,CARGO,CARGO,8,2025-12-29T12:00:00Z,2025-12-29T19:00:00Z,True,True,False,False,0.5
b39e6e49b-b28a-a4f0-39b3-f5434c15623a,413158813,TIELONG61588-13-99%,CHN,GEAR,GEAR,61,2025-12-28T03:00:00Z,2026-01-01T23:00:00Z,True,True,False,False,0.5
00fc09370-0392-2568-57eb-0a7cdce421db,413897936,TIELONG68979-36-99%,CHN,GEAR,GEAR,61,2025-12-27T00:00:00Z,2026-01-01T23:00:00Z,True,True,False,False,0.5
0eec1a9c1-1a95-dcc7-cbde-77824791cbd0,413327670,XIN HAI 69,CHN,OTHER,OTHER,4,2025-12-28T15:00:00Z,2025-12-28T18:00:00Z,True,True,False,False,0.5
6e5cb49a5-5b89-5c13-6d52-14859d89a66f,413373000,CHANG HANG FENG CAI,CHN,OTHER,OTHER,5,2025-12-31T18:00:00Z,2025-12-31T22:00:00Z,True,True,False,False,0.5
3576a96e0-0716-6c45-8394-382665269644,413445680,JI XIANG YUAN,CHN,OTHER,OTHER,4,2025-12-27T08:00:00Z,2025-12-27T11:00:00Z,True,True,False,False,0.5
76139ae09-974d-f951-0ce2-c7fec8734a61,413385551,TIELONG63855-51-72%,CHN,GEAR,GEAR,12,2025-12-30T13:00:00Z,2025-12-31T17:00:00Z,True,True,False,False,0.5
44d574c8e-e455-0c56-113b-3f0c63c74958,413214110,YI CHENG 16,CHN,OTHER,OTHER,3,2026-01-01T05:00:00Z,2026-01-01T07:00:00Z,True,True,False,False,0.5
27f2eb26c-c313-ede0-9088-998e57fb45cc,413294840,HONG TAI 629,CHN,CARGO,CARGO,4,2025-12-28T20:00:00Z,2025-12-28T23:00:00Z,True,True,False,False,0.5
c29c22f0b-b081-b68f-44ae-d80e7516d4aa,413374860,ZI LUO LAN,CHN,OTHER,OTHER,5,2025-12-30T12:00:00Z,2025-12-30T16:00:00Z,True,True,False,False,0.5
75a868751-1986-e0bd-feac-bf20d581a6a8,413293540,HUA HAI 6,CHN,OTHER,OTHER,5,2025-12-31T15:00:00Z,2025-12-31T19:00:00Z,True,True,False,False,0.5
96b775634-4aa9-6c6b-ba7e-3e97bc7be9d0,413665623,60815-4-99%,CHN,GEAR,GEAR,11,2025-12-27T16:00:00Z,2025-12-28T02:00:00Z,True,True,False,False,0.5
d73aa238f-f356-bf30-cb42-32ea1a270475,413266410,XING WANG FA ZHAN,CHN,CARGO,CARGO,2,2025-12-28T12:00:00Z,2025-12-28T15:00:00Z,True,True,False,False,0.5
1dd3a123d-dac5-81b3-966f-6f9bd2bad9a0,413216630,XING MAO HANG HAI,CHN,OTHER,OTHER,5,2026-01-01T15:00:00Z,2026-01-01T20:00:00Z,True,True,False,False,0.5
b2501c940-02c7-0a79-e991-2f6bbf3c7cbc,412443581,,CHN,FISHING,SET_GILLNETS,15,2025-12-27T00:00:00Z,2025-12-29T09:00:00Z,True,False,False,True,0.5
393a48e41-1143-3980-b5f4-ed74ce8e6c76,413875046,CHINACOASTGUARD2202,CHN,OTHER,OTHER,7,2025-12-30T12:00:00Z,2025-12-30T18:00:00Z,True,True,False,False,0.5
639611874-47fa-fe66-b390-2458dc6cf0e6,413457160,BO YUAN JING,CHN,CARGO,CARGO,7,2025-12-30T05:00:00Z,2025-12-30T11:00:00Z,True,True,False,False,0.5
bc310dba0-081d-ff4a-5903-1469fd357e2c,413898330,TIELONG68983-30-99%,CHN,GEAR,GEAR,8,2025-12-27T00:00:00Z,2025-12-27T08:00:00Z,True,True,False,False,0.5
d3152f50e-e06e-7192-d002-459050531b55,413306490,JIN YU HONG YUN,CHN,OTHER,OTHER,3,2025-12-31T23:00:00Z,2026-01-01T01:00:00Z,True,True,False,False,0.5
1f6ae8626-6f01-d88a-9cd6-d9f7517b48e0,413340660,HONG QIN 18,CHN,CARGO,CARGO,4,2025-12-28T17:00:00Z,2025-12-28T20:00:00Z,True,True,False,False,0.5
09db2af06-6c6c-ed86-a72e-6e2586738753,413014185,MINLIANYU61418-21,CHN,GEAR,GEAR,37,2025-12-27T02:00:00Z,2025-12-29T05:00:00Z,True,True,False,False,0.5
ddb15135d-d3ff-86c4-db9f-e6336e845e38,412450826,,CHN,FISHING,FISHING,3,2025-12-29T16:00:00Z,2025-12-29T21:00:00Z,True,False,False,True,0.5
9f198b037-775b-036b-3ca0-d9092a45a26e,413609810,YUAN DONG GEGE,CHN,OTHER,OTHER,1,2025-12-27T00:00:00Z,2025-12-27T00:00:00Z,True,True,False,False,0.5
5ac16b39e-e280-ab50-6429-7fcffb3e1b52,413149524,TIELONG61495-24-58%,CHN,GEAR,GEAR,16,2025-12-27T00:00:00Z,2025-12-28T00:00:00Z,True,True,False,False,0.5
48143e242-2127-5580-19c4-f60dd2915d4b,413608410,YUAN XIANG YOU 7,CHN,OTHER,OTHER,4,2025-12-30T05:00:00Z,2025-12-30T08:00:00Z,True,True,False,False,0.5
a9cb3512d-dae4-6bb5-15a3-f8d93064dbc7,413396870,HAO YUAN FU QIANG,CHN,CARGO,CARGO,7,2025-12-30T15:00:00Z,2025-12-30T21:00:00Z,True,True,False,False,0.5
b505a772f-fd2b-e31c-5a7e-0297fbc8b6eb,413333930,FEI YUN HE,CHN,CARGO,CARGO,9,2025-12-28T06:00:00Z,2025-12-31T00:00:00Z,True,True,False,False,0.5
697b00d8f-fb9f-203f-f38e-adb5c011225c,413380880,JIA SHUN,CHN,OTHER,OTHER,6,2025-12-27T00:00:00Z,2025-12-31T14:00:00Z,True,True,False,False,0.5
6ece6f512-2a7d-10af-09b3-f0c61a9da2ce,413191838,TIELONG61918-38-99%,CHN,GEAR,GEAR,30,2025-12-27T00:00:00Z,2025-12-29T19:00:00Z,True,True,False,False,0.5
f426c66c1-1a40-cd48-65ed-53638bb1e165,413965000,TIAN LI HE,CHN,CARGO,CARGO,10,2025-12-29T22:00:00Z,2025-12-30T07:00:00Z,True,True,False,False,0.5
1d9ee924b-b49b-d666-3063-ff976ba4c4ba,413527150,HUA SHENG 02,CHN,CARGO,CARGO,8,2025-12-29T11:00:00Z,2025-12-29T18:00:00Z,True,True,False,False,0.5
9e79989c6-6f88-7e8b-d484-af418fef756b,413376940,XIN HONG RUN 58,CHN,CARGO,CARGO,8,2025-12-28T10:00:00Z,2026-01-01T23:00:00Z,True,True,False,False,0.5
b3f1db568-8179-979f-3e02-3dcbf7cca03e,412441606,,CHN,OTHER,OTHER,2,2025-12-27T02:00:00Z,2025-12-27T09:00:00Z,True,False,False,True,0.5
628f3043d-d903-2bda-f278-c8a6f38da828,413604306,MINLIAN60435-6-67%,CHN,GEAR,GEAR,14,2025-12-27T02:00:00Z,2025-12-30T20:00:00Z,True,True,False,False,0.5
e16a6fd4f-fe85-6778-7746-65aceb46c9cd,413284620,MENG EN 9,CHN,OTHER,OTHER,2,2026-01-01T10:00:00Z,2026-01-01T11:00:00Z,True,True,False,False,0.5
9500606ae-e4de-89ec-b2bf-de8e34e061b8,413616221,MINLIANYU60162-2132%,CHN,GEAR,GEAR,7,2025-12-30T18:00:00Z,2026-01-01T12:00:00Z,True,True,False,False,0.5
fab7add0b-b1ee-f9c4-a03e-6fc2afd06ecb,413532470,HUAYUSHUNJIANGHAI,CHN,CARGO,CARGO,7,2025-12-29T02:00:00Z,2025-12-29T08:00:00Z,True,True,False,False,0.5
eb3f0aed0-0068-7de6-aebc-78debe5beea1,413307240,RUI GAO CHUANG XIN,CHN,OTHER,OTHER,3,2026-01-01T01:00:00Z,2026-01-01T04:00:00Z,True,True,False,False,0.5
bcf2156d6-6b56-bb75-1bf7-22c99fe7a450,413258120,YUN DA 7,CHN,OTHER,OTHER,5,2026-01-01T01:00:00Z,2026-01-01T05:00:00Z,True,True,False,False,0.5
a8b325f95-522c-4b4a-8608-f13a4e12ff19,413214540,WEI YE 68,CHN,CARGO,CARGO,9,2025-12-31T02:00:00Z,2025-12-31T10:00:00Z,True,True,False,False,0.5
bd9bd11df-f0aa-8360-5b2d-efab4e988c90,413616090,SHAN TONG,CHN,OTHER,OTHER,5,2025-12-27T10:00:00Z,2025-12-27T14:00:00Z,True,True,False,False,0.5
5f73a3aff-f442-2bb2-2b75-098f3831a489,413470540,HAI SHUN YOU 95,CHN,CARGO,CARGO,3,2025-12-27T14:00:00Z,2025-12-27T16:00:00Z,True,True,False,False,0.5
6962a5a98-82a2-5316-46b0-7cad59281f1d,413259630,AO TONG 5,CHN,OTHER,OTHER,6,2025-12-30T02:00:00Z,2025-12-30T07:00:00Z,True,True,False,False,0.5
bfca525ef-fd29-894c-59cd-186a7ad532c8,413445230,KAI FENG15,CHN,OTHER,OTHER,7,2025-12-29T00:00:00Z,2025-12-29T06:00:00Z,True,True,False,False,0.5
357efcc1f-f31d-7242-0b51-10626b6fa94e,413453390,HONG DA XIN 58,CHN,CARGO,CARGO,10,2025-12-27T16:00:00Z,2025-12-29T21:00:00Z,True,True,False,False,0.5
eb77e63de-edca-f2d6-2610-ac94e544627a,413161612,TIELONG11616-12-61%,CHN,GEAR,GEAR,39,2025-12-27T02:00:00Z,2025-12-31T18:00:00Z,True,True,False,False,0.5
298381ae9-900a-3508-9c9c-54f76cd96a64,413352710,HUA JIANG 7,CHN,CARGO,CARGO,4,2025-12-27T05:00:00Z,2025-12-27T08:00:00Z,True,True,False,False,0.5
b7cec6094-4c2a-8382-d274-598216e5417d,413665626,60815-7-99%,CHN,GEAR,GEAR,7,2025-12-27T16:00:00Z,2025-12-28T02:00:00Z,True,True,False,False,0.5
6efe87b4a-af92-dab4-5556-c0ba264ac704,412441987,,CHN,FISHING,FISHING,19,2025-12-27T01:00:00Z,2025-12-28T02:00:00Z,True,False,False,True,0.5
350e321b4-4513-a55a-07fb-c245cd2897b6,413464980,SHENGHANGGUANGMING,CHN,OTHER,OTHER,7,2025-12-31T01:00:00Z,2025-12-31T07:00:00Z,True,True,False,False,0.5
65aebac2a-ab6a-c10f-b2a5-86599db55a40,413304980,YI HANG JIN SHUN,CHN,OTHER,OTHER,2,2025-12-30T05:00:00Z,2025-12-30T06:00:00Z,True,True,False,False,0.5
4af64ac20-001e-bcc3-33f6-d720f3540038,413703630,HAISU6,CHN,CARGO,CARGO,4,2025-12-30T03:00:00Z,2025-12-30T06:00:00Z,True,True,False,False,0.5
f3b364021-1b95-d3fd-bbe2-a1dc3465b082,413177950,TIELONG61779-50-99%,CHN,GEAR,GEAR,76,2025-12-27T04:00:00Z,2026-01-01T23:00:00Z,True,True,False,False,0.5
9c8ec7fe4-4378-d86c-44ec-a4f7d7c86753,413159971,TIELONG61599-71-99%,CHN,GEAR,GEAR,93,2025-12-27T00:00:00Z,2026-01-01T23:00:00Z,True,True,False,False,0.5
05adecf03-3151-e54b-8b5b-19c9e72f8cad,413380220,HAI MEN,CHN,CARGO,CARGO,2,2025-12-31T13:00:00Z,2025-12-31T14:00:00Z,True,True,False,False,0.5
ecef98a09-98ec-d1e7-9a98-8e56dd25ea38,413367780,NAN LIAN 006,CHN,OTHER,OTHER,6,2025-12-30T23:00:00Z,2025-12-31T04:00:00Z,True,True,False,False,0.5
ec7d35d6e-ed10-9dee-0deb-34ecebe8e241,413205242,MINLIANYU60866-8-98%,CHN,GEAR,GEAR,6,2025-12-27T21:00:00Z,2025-12-28T02:00:00Z,True,True,False,False,0.5
14c8444f7-76be-6997-c9b4-088c0748d355,413573480,XING HAI ZHI XING,CHN,OTHER,OTHER,5,2025-12-27T09:00:00Z,2025-12-27T13:00:00Z,True,True,False,False,0.5
cbdf3605f-f786-3c43-f4df-c422de3a0e0a,413232360,XIN FU YUAN 10,CHN,OTHER,OTHER,7,2025-12-31T04:00:00Z,2025-12-31T10:00:00Z,True,True,False,False,0.5
1e2f9a8de-e14a-537f-c9a0-807d4ef54f57,413349090,DONGFANGYUANYUAN-1,CHN,OTHER,OTHER,4,2025-12-27T03:00:00Z,2025-12-27T06:00:00Z,True,True,False,False,0.5
dc8f7aabd-d2a4-6f84-9fde-fb26642781d0,413280000,BEI HAI WEI WANG,CHN,OTHER,OTHER,7,2025-12-29T17:00:00Z,2025-12-29T23:00:00Z,True,True,False,False,0.5
59848032c-cfa9-8cd0-6f27-17c9280eb170,413512980,TAI HANG TENG FEI,CHN,CARGO,CARGO,6,2025-12-27T09:00:00Z,2025-12-27T14:00:00Z,True,True,False,False,0.5
cd539832a-a9d7-fef7-9a96-94f0db632ef1,413553610,PENG XIANG 11,CHN,CARGO,CARGO,3,2025-12-30T23:00:00Z,2025-12-31T01:00:00Z,True,True,False,False,0.5
d65a8960f-f673-823f-956c-d66bfbee4c19,413897749,TIELONG68977-49-84%,CHN,GEAR,GEAR,52,2025-12-27T01:00:00Z,2026-01-01T23:00:00Z,True,True,False,False,0.5
663f365e2-21e5-62e2-6cda-c8407ffa462a,413255680,LIANG XIANG 88,CHN,CARGO,CARGO,4,2025-12-28T21:00:00Z,2025-12-29T00:00:00Z,True,True,False,False,0.5
e6d038b47-7038-a91d-3e0d-bcf0f2747a61,413707650,XING TONG 6,CHN,OTHER,OTHER,3,2025-12-28T16:00:00Z,2025-12-28T18:00:00Z,True,True,False,False,0.5
bcd1d27ef-ffc0-62ca-919b-64992ed2d293,413297720,XIN MING ZHOU 102,CHN,CARGO,CARGO,2,2025-12-31T06:00:00Z,2025-12-31T07:00:00Z,True,True,False,False,0.5
55ef88a23-3bfd-8f50-4f83-4a4cffff9de5,413898334,TIELONG68983-34-99%,CHN,GEAR,GEAR,5,2025-12-27T00:00:00Z,2025-12-27T07:00:00Z,True,True,False,False,0.5
0e66b56be-eb9f-b6cc-3aea-04842ccb0c25,413699590,CHANG SHENG JI 6,CHN,CARGO,CARGO,10,2025-12-27T15:00:00Z,2026-01-01T11:00:00Z,True,True,False,False,0.5
f846c65de-ea0a-e1c6-f896-a5e1a23d7f41,413375930,XIN HAI MING,CHN,CARGO,CARGO,13,2025-12-27T17:00:00Z,2026-01-01T20:00:00Z,True,True,False,False,0.5
1ab7f3054-41a7-69d9-eca0-1420ea806442,413191802,TIELONG61918-02-97%,CHN,GEAR,GEAR,30,2025-12-27T02:00:00Z,2026-01-01T22:00:00Z,True,True,False,False,0.5
a5b80feaa-ade2-fe4c-4b82-0a1facdfb877,413150000,XIN ZHAN JIANG,CHN,CARGO,CARGO,4,2026-01-01T05:00:00Z,2026-01-01T08:00:00Z,True,True,False,False,0.5
6fdf293fe-eafb-808a-37c4-936f9bf38d6e,412432200,,CHN,OTHER,OTHER,1,2025-12-28T10:00:00Z,2025-12-28T10:00:00Z,True,False,False,True,0.5
e8d6ebf24-47c0-8a82-51b6-97092cea01cb,413280560,ZHONG DA HUA XING,CHN,CARGO,CARGO,6,2026-01-01T16:00:00Z,2026-01-01T21:00:00Z,True,True,False,False,0.5
7b026ab52-2bc3-bce4-a3d6-eef0755c9355,413380750,ZHONG GU ZHU HAI,CHN,OTHER,OTHER,9,2026-01-01T15:00:00Z,2026-01-01T23:00:00Z,True,True,False,False,0.5
f779868d0-0c28-7b1f-f7bd-9ba58695abd8,413191836,TIELONG61918-36-52%,CHN,GEAR,GEAR,26,2025-12-27T02:00:00Z,2025-12-29T20:00:00Z,True,True,False,False,0.5
2b6aed386-683f-a1d9-b1d2-d35ee47f9451,413073000,XIN QIN HUANG DAO,CHN,CARGO,CARGO,5,2026-01-01T19:00:00Z,2026-01-01T23:00:00Z,True,True,False,False,0.5
18903f06e-ed3b-82df-84c8-c52a77dc549d,413206870,RONGWEITUO1,CHN,OTHER,OTHER,7,2025-12-29T00:00:00Z,2025-12-29T06:00:00Z,True,True,False,False,0.5
2677f6a3f-fff7-98ca-21d3-793e44aac9f9,413693668,MINLIANYU60936-6899%,CHN,GEAR,GEAR,12,2025-12-30T04:00:00Z,2026-01-01T07:00:00Z,True,True,False,False,0.5
c36df3589-99b7-7c3f-5eea-4c765ee48371,413213320,ZHONG GU NAN HAI,CHN,CARGO,CARGO,6,2025-12-28T01:00:00Z,2025-12-28T06:00:00Z,True,True,False,False,0.5
60b21f8d1-1fcf-9eac-9642-02e0f8f524be,413562760,LIAN RONG 01,CHN,CARGO,CARGO,3,2025-12-29T08:00:00Z,2025-12-29T10:00:00Z,True,True,False,False,0.5
59315f2a5-52cd-3904-8f0f-6ab9b83385da,413277380,HE HUI,CHN,CARGO,CARGO,12,2025-12-31T15:00:00Z,2026-01-01T02:00:00Z,True,True,False,False,0.5
38bbae088-86db-e593-0663-50efe1d32344,413307920,SHENG YOU 251,CHN,OTHER,OTHER,2,2026-01-01T03:00:00Z,2026-01-01T04:00:00Z,True,True,False,False,0.5
a37b7d079-95a2-2f4a-0cce-c752fcfefd77,413375740,WEI YE 58,CHN,CARGO,CARGO,4,2025-12-30T21:00:00Z,2025-12-31T00:00:00Z,True,True,False,False,0.5
0b20ac947-78c4-7c0a-bf73-b8df5f708215,413319980,SHENG SHUN 87,CHN,CARGO,CARGO,4,2025-12-30T19:00:00Z,2025-12-30T22:00:00Z,True,True,False,False,0.5
d8ac1b8d2-21eb-30c7-e107-cd2bf2285acf,413707150,HUA SHENG 59,CHN,OTHER,OTHER,4,2025-12-29T01:00:00Z,2025-12-29T04:00:00Z,True,True,False,False,0.5
4bb32f8f3-3d5f-7180-3d70-758fd176f4e7,413310920,ZUN HAI 2,CHN,CARGO,CARGO,2,2025-12-29T09:00:00Z,2025-12-29T10:00:00Z,True,True,False,False,0.5
77aaf5d58-81e1-e9b5-367d-ee7a71ad9478,413438430,MINGYE68,CHN,CARGO,CARGO,7,2025-12-30T03:00:00Z,2025-12-30T09:00:00Z,True,True,False,False,0.5
1e43736b7-73de-1592-fece-0a41125f82bd,413376010,XIN OU 15,CHN,CARGO,CARGO,3,2025-12-29T12:00:00Z,2025-12-29T14:00:00Z,True,True,False,False,0.5
b887159ed-d110-90ae-9b5c-bfaaaedea178,413391120,LING HANG 13,CHN,CARGO,CARGO,3,2025-12-27T13:00:00Z,2025-12-27T15:00:00Z,True,True,False,False,0.5
1380895eb-b462-3af6-1ece-c7fc65c4af36,413705560,JIANG XIN 10,CHN,CARGO,CARGO,8,2025-12-27T21:00:00Z,2026-01-01T20:00:00Z,True,True,False,False,0.5
01d2985cd-d9be-9b7a-489d-aee5e172ebe1,413280810,YUN DA FA ZHAN,CHN,CARGO,CARGO,4,2025-12-27T01:00:00Z,2025-12-27T04:00:00Z,True,True,False,False,0.5
df760a5b5-5cf1-eac0-ea5b-60939bc59d9a,413274380,HAI FENG HAI KOU,CHN,CARGO,CARGO,8,2025-12-27T20:00:00Z,2025-12-28T18:00:00Z,True,True,False,False,0.5
088e5b21b-bae8-3530-de76-6ae41799a0c3,413654611,MINLIANYU60546-1182%,CHN,GEAR,GEAR,11,2025-12-27T02:00:00Z,2025-12-28T00:00:00Z,True,True,False,False,0.5
4bc867f5c-c501-8b84-aec9-e7324c9aec84,413339720,HUA SHENG 116,CHN,CARGO,CARGO,4,2025-12-30T01:00:00Z,2025-12-30T04:00:00Z,True,True,False,False,0.5
83e063993-3691-534c-0d19-9a7d965371d1,413307620,KAI TUO ZHE 01,CHN,OTHER,OTHER,5,2025-12-27T12:00:00Z,2025-12-27T16:00:00Z,True,True,False,False,0.5
2a16bbf75-50c8-d237-540b-80bb20d7876f,413224290,HUAYANGZHIXING,CHN,CARGO,CARGO,3,2025-12-28T15:00:00Z,2025-12-28T17:00:00Z,True,True,False,False,0.5
e190af68d-d2f7-c185-0884-5a372d5fea49,413205236,MINLIANYU60866-2-98%,CHN,GEAR,GEAR,10,2025-12-27T22:00:00Z,2025-12-29T07:00:00Z,True,True,False,False,0.5
e0724e0aa-ab30-63e0-0fa1-bd4d4d7fab1c,413149525,TIELONG61495-25-93%,CHN,GEAR,GEAR,2,2025-12-27T06:00:00Z,2025-12-27T07:00:00Z,True,True,False,False,0.5
d18c0cd75-5373-66f3-fe96-07e79d79a550,412450784,,CHN,FISHING,FISHING,6,2025-12-29T15:00:00Z,2025-12-29T21:00:00Z,True,False,False,True,0.5
51373cb93-3d91-2feb-2235-7a0c5a411a51,413898301,TIELONG68983-99%,CHN,GEAR,GEAR,58,2025-12-27T01:00:00Z,2026-01-01T20:00:00Z,True,True,False,False,0.5
8e6ab62a1-10e0-bb8e-ed6f-b56b7957c945,413442560,EN JIE 5,CHN,CARGO,CARGO,4,2025-12-30T23:00:00Z,2025-12-31T02:00:00Z,True,True,False,False,0.5
5f47424ed-dd79-a9a4-2d04-911da123edfa,413285820,ZHONG HONG 27,CHN,OTHER,OTHER,3,2025-12-29T16:00:00Z,2025-12-29T18:00:00Z,True,True,False,False,0.5
a809746f9-920c-982b-32c4-686a46b5bdd1,413459620,XIN MING ZHOU80,CHN,OTHER,OTHER,2,2025-12-29T09:00:00Z,2025-12-29T10:00:00Z,True,True,False,False,0.5
9ed992b0b-b760-aa35-56cc-47880c09f064,413600844,DAYIFA166(00016)-15,CHN,OTHER,OTHER,39,2025-12-27T02:00:00Z,2025-12-31T18:00:00Z,True,True,False,False,0.5
2bfbb0474-4e1b-6421-b68c-0429de2d9647,413158613,TIELONG61586-13-99%,CHN,GEAR,GEAR,91,2025-12-27T03:00:00Z,2026-01-01T22:00:00Z,True,True,False,False,0.5
7e1f50f42-28b8-d617-749f-94e3046d4a75,413014186,MINLIANYU61418-22,CHN,GEAR,GEAR,33,2025-12-27T02:00:00Z,2025-12-29T04:00:00Z,True,True,False,False,0.5
6dc3d7266-683f-1a62-fa1c-d06193aa2500,413324610,CHUN TIAN 2 HAO,CHN,OTHER,OTHER,1,2025-12-29T06:00:00Z,2025-12-29T06:00:00Z,True,True,False,False,0.5
23c35446e-e6d4-6074-d0e0-f954205e5c0a,413346790,XING TONG 79,CHN,OTHER,OTHER,4,2025-12-29T12:00:00Z,2025-12-29T15:00:00Z,True,True,False,False,0.5
337d15160-081e-0631-4a17-d71e07d3137b,413282170,QI SHENG 666,CHN,CARGO,CARGO,4,2025-12-27T03:00:00Z,2025-12-27T06:00:00Z,True,True,False,False,0.5
b570cd0e1-164c-6cb9-ac9c-e8fc007dcad8,413148812,TIELONG61488-12-97%,CHN,GEAR,GEAR,16,2025-12-28T20:00:00Z,2025-12-29T14:00:00Z,True,True,False,False,0.5
e92ecbda3-34ac-8ba3-5b49-37b30e24134c,413445330,ZHONG WEI SHUN,CHN,CARGO,CARGO,3,2026-01-01T00:00:00Z,2026-01-01T02:00:00Z,True,True,False,False,0.5
08c4eecf9-99c6-6fcd-7b4f-ce3f45c81868,413543050,AO TONG 8,CHN,OTHER,OTHER,5,2025-12-30T22:00:00Z,2025-12-31T02:00:00Z,True,True,False,False,0.5
